24.319437,32.636345,0.0,-18.649557,85.97004,0.0,-10.688291,26.634443,0.0
15.982645,-32.882137,0.0,50.918373,55.210865,0.0,-40.328518,74.44477,0.0
-82.90321,83.28178,0.0,98.48617,54.400394,0.0,-11.951497,-42.915592,0.0
-23.223764,-41.035828,0.0,-13.202067,-78.3601,0.0,-17.087124,93.75772,0.0
-92.31665,-11.9386215,0.0,-75.05232,-83.61532,0.0,2.5503004,-50.9635,0.0
-37.466328,74.20537,0.0,95.0974,-8.200479,0.0,-48.83074,-11.200486,0.0
-71.96646,85.4671,0.0,-88.20485,15.899933,0.0,-79.298584,-42.537968,0.0
-99.556564,96.2741,0.0,1.3795205,76.56048,0.0,10.118408,16.469685,0.0
17.615158,-89.40729,0.0,-31.701397,-88.138664,0.0,-20.309912,-28.494621,0.0
-73.55415,83.81716,0.0,-76.02209,-74.576866,0.0,-79.142265,62.653126,0.0
-88.91115,-30.668058,0.0,-96.7413,71.65549,0.0,99.97302,-72.44567,0.0
64.24792,11.683073,0.0,29.193127,-20.706875,0.0,76.95932,-87.04055,0.0
51.305683,-16.318277,0.0,-41.985027,-99.41531,0.0,62.753075,-42.07754,0.0
50.91282,41.31073,0.0,-26.106937,-30.000248,0.0,-33.71612,-8.193293,0.0
2.5582488,79.5134,0.0,-27.059525,26.777802,0.0,-89.43183,7.621589,0.0
1.4915053,-46.836464,0.0,-0.6226664,86.30377,0.0,68.627045,92.93685,0.0
-95.06822,-28.459698,0.0,-40.77619,86.873886,0.0,-35.45147,3.3523643,0.0
67.579155,-24.078144,0.0,-41.952106,-37.597786,0.0,-63.618256,78.194786,0.0
43.244343,32.03515,0.0,-2.1320019,-37.71377,0.0,-68.59459,-91.55663,0.0
65.41997,43.92973,0.0,66.213974,30.038029,0.0,-34.576126,14.691627,0.0
-79.96371,-28.457184,0.0,-51.394867,35.40124,0.0,-53.708046,3.6083097,0.0
-83.44335,-5.4059095,0.0,42.137814,93.95568,0.0,4.2102637,21.08951,0.0
-41.012047,65.92041,0.0,70.765526,-84.85257,0.0,-77.60734,3.3038547,0.0
-49.314095,-66.20586,0.0,59.759132,-78.41091,0.0,51.7776,1.4818054,0.0
-90.30952,16.995169,0.0,-93.65922,85.584946,0.0,90.3956,-4.5141273,0.0
-23.79885,15.668953,0.0,-24.520668,20.908964,0.0,60.529705,-33.56516,0.0
-21.50081,-84.32753,0.0,26.934937,96.50824,0.0,-51.63144,-90.876976,0.0
-32.982048,51.081696,0.0,12.988702,-93.15267,0.0,31.32765,-48.260967,0.0
-54.73435,-13.262673,0.0,-32.227345,73.404144,0.0,53.77252,56.540653,0.0
68.91323,-56.43291,0.0,56.361755,-72.2773,0.0,51.462532,-33.678185,0.0
-30.386087,81.082596,0.0,92.35832,-49.650265,0.0,71.722145,-81.346146,0.0
-87.915634,-93.977264,0.0,-23.46679,7.273203,0.0,-95.8722,-19.882528,0.0
57.7505,18.207,0.0,24.663887,-51.442112,0.0,-47.23536,52.743614,0.0
-96.99973,83.73963,0.0,-52.097725,24.205261,0.0,62.216476,-21.405876,0.0
63.071335,-38.417233,0.0,-76.197365,-95.09376,0.0,-80.3203,36.088734,0.0
-46.317066,-60.554295,0.0,-77.799194,52.047676,0.0,97.70353,-59.53284,0.0
-75.62812,-77.883156,0.0,67.5415,71.83263,0.0,54.86381,-64.31722,0.0
36.289185,-94.46927,0.0,14.776642,-92.28616,0.0,-60.429058,77.55827,0.0
20.268131,19.631355,0.0,-47.753742,72.90879,0.0,89.30539,85.628235,0.0
-6.759847,22.639923,0.0,-53.81345,41.182686,0.0,7.7874045,23.137972,0.0
-60.29749,-82.12678,0.0,-6.766616,-79.59705,0.0,26.75811,19.402842,0.0
33.08988,-94.2199,0.0,19.806677,-14.755486,0.0,63.070694,-67.83881,0.0
-19.07269,-29.027311,0.0,-69.52316,75.02332,0.0,-93.0368,33.895996,0.0
-30.15361,-62.479095,0.0,50.07057,-62.145527,0.0,16.483393,4.29213,0.0
65.37902,39.252613,0.0,32.18735,-95.054306,0.0,-32.779636,13.699407,0.0
53.594284,-21.01772,0.0,50.221127,-92.47344,0.0,46.732643,98.01387,0.0
40.54495,91.45581,0.0,-53.968662,-55.032665,0.0,-68.102036,98.92613,0.0
57.818687,97.04514,0.0,-38.326504,-76.55508,0.0,87.83633,-90.539185,0.0
-48.46427,-15.117971,0.0,12.161683,-37.354374,0.0,1.7378306,79.10686,0.0
-9.588779,91.75308,0.0,-34.857323,-96.16216,0.0,67.35079,-47.122448,0.0
59.02623,75.37236,0.0,-52.2817,-49.625336,0.0,97.744576,30.489403,0.0
14.55964,-80.41499,0.0,46.463295,-83.487366,0.0,-42.56823,22.820326,0.0
-78.91309,-5.7485795,0.0,39.097034,92.42981,0.0,62.09114,-66.81517,0.0
-24.730043,-91.82164,0.0,-13.716833,-29.042194,0.0,-90.398735,1.582183,0.0
-78.05165,74.473404,0.0,-94.115234,-59.985504,0.0,-39.711792,-89.347855,0.0
54.90687,-77.849594,0.0,5.3274903,11.167466,0.0,-15.684037,-31.640846,0.0
67.57251,58.94637,0.0,-29.554447,-84.31649,0.0,-82.09814,53.162014,0.0
-81.49985,40.656624,0.0,78.424484,4.2675176,0.0,-0.31647006,99.12554,0.0
-96.38186,-23.522745,0.0,-56.353146,-86.868935,0.0,52.87847,76.3576,0.0
