62.855877,62.937904,0.0,84.91677,96.145294,0.0,-48.895187,-99.1822,0.0,45.486294,-55.11015,0.0,20.597458,82.06889,0.0,86.21495,-74.93248,0.0,81.652435,-31.31355,0.0
-90.46528,-71.03258,0.0,-43.249184,56.33421,0.0,47.210648,-32.150913,0.0,-56.69815,56.527912,0.0,-48.40109,-47.3163,0.0,60.53364,78.498856,0.0,-81.245705,-86.9776,0.0
-64.14899,-3.6432624,0.0,-4.720396,96.96779,0.0,-88.21144,72.175934,0.0,87.7495,-18.226046,0.0,37.603333,37.758648,0.0,-7.2083654,82.51805,0.0,97.96607,54.59087,0.0
54.8949,83.45902,0.0,-62.60899,83.21258,0.0,-54.118546,37.95185,0.0,-79.07252,-48.06981,0.0,-74.06609,31.007242,0.0,11.631023,14.299417,0.0,99.929306,6.7221284,0.0
-26.489794,61.783863,0.0,-99.18225,-84.283264,0.0,-38.86702,-29.113668,0.0,3.3703327,59.429276,0.0,95.924065,70.58294,0.0,42.32372,-71.68207,0.0,19.747305,-77.30292,0.0
66.93814,-38.343887,0.0,70.08576,84.05496,0.0,-13.555389,-71.99965,0.0,-79.46727,8.767128,0.0,-86.04144,9.352851,0.0,-38.74234,-48.185684,0.0,-84.39011,-86.237114,0.0
43.941425,79.36784,0.0,-53.984314,-83.036766,0.0,-30.561918,8.723378,0.0,-68.97456,21.228254,0.0,47.004223,-5.033016,0.0,-94.041756,-56.379833,0.0,-72.67972,38.857224,0.0
-34.442734,-77.41283,0.0,86.18783,4.856682,0.0,33.500694,99.97315,0.0,-80.414314,63.494576,0.0,-46.296562,-43.06431,0.0,6.6764474,-22.457796,0.0,59.041943,-56.353897,0.0
45.769894,-74.536705,0.0,-77.52398,25.610865,0.0,0.8078933,88.37799,0.0,-59.255936,52.671707,0.0,32.376587,22.213959,0.0,86.88231,-7.4613214,0.0,-31.534613,44.76875,0.0
-38.334347,71.69479,0.0,70.55297,-37.84919,0.0,92.40762,-22.220444,0.0,48.708298,3.4020424,0.0,11.879051,-32.341312,0.0,43.255997,-82.08021,0.0,86.331764,-69.55101,0.0
-43.798508,-41.76781,0.0,92.86859,72.27035,0.0,-19.962395,-73.928444,0.0,28.499651,97.81558,0.0,66.89283,38.062263,0.0,-78.05752,-8.192099,0.0,-41.833855,9.338617,0.0
-67.722916,35.919594,0.0,59.922897,-94.24543,0.0,-79.17261,-71.415344,0.0,-86.00183,-93.4549,0.0,-2.224183,75.37663,0.0,46.88406,-4.9804153,0.0,-88.45993,-90.43757,0.0
20.289766,9.950137,0.0,86.1691,59.12485,0.0,-72.88284,-19.031693,0.0,-54.143993,23.998224,0.0,-70.85368,70.671425,0.0,-17.45317,-19.887442,0.0,65.39921,27.670551,0.0
-53.99404,-5.8357296,0.0,86.79922,-64.29623,0.0,-97.466225,33.320583,0.0,-92.94273,71.082214,0.0,-82.59445,39.894962,0.0,34.146164,-55.257534,0.0,-37.821396,42.06883,0.0
-58.68647,-19.569952,0.0,-78.81443,18.423975,0.0,96.00855,-6.3209295,0.0,6.787634,80.7526,0.0,-4.2620125,-94.06988,0.0,-54.253765,-35.779156,0.0,9.590303,46.38139,0.0
69.40753,42.085804,0.0,63.317097,-52.466564,0.0,-24.052834,-70.66995,0.0,74.55201,-63.3006,0.0,29.998838,12.073159,0.0,-61.085155,-62.439983,0.0,-54.739628,6.3945055,0.0
-83.964,-29.045742,0.0,88.34513,33.71453,0.0,35.733986,-27.616001,0.0,18.732155,-97.97376,0.0,27.219212,82.65739,0.0,22.514688,74.739716,0.0,44.79461,-75.88831,0.0
28.952145,74.09168,0.0,41.853905,3.8750172,0.0,95.9435,38.97121,0.0,20.273436,-18.225883,0.0,80.4825,-40.85818,0.0,-98.15608,-60.651894,0.0,-78.096504,-36.201244,0.0
-70.23058,20.57457,0.0,94.73653,-56.809414,0.0,66.60338,-94.98084,0.0,-33.96118,-15.722156,0.0,24.005245,99.03934,0.0,-48.86493,72.48632,0.0,96.680534,-47.30735,0.0
58.898987,31.055332,0.0,-37.087788,43.79833,0.0,-72.24152,-74.69511,0.0,8.927298,60.048782,0.0,-93.5602,-27.966791,0.0,-46.832836,-59.376236,0.0,-73.10742,11.800909,0.0
26.211966,-29.054659,0.0,81.13904,-31.380093,0.0,64.54777,39.084686,0.0,-98.77624,-37.763096,0.0,-16.762602,68.88958,0.0,65.20195,76.68341,0.0,56.738544,87.411674,0.0
41.34958,-58.50136,0.0,-34.574753,-16.20475,0.0,-54.28218,84.6143,0.0,-36.439777,13.493133,0.0,-70.24406,-13.151323,0.0,80.760704,99.09304,0.0,-27.64963,-69.20189,0.0
-81.67233,-15.687174,0.0,-99.4133,91.05888,0.0,91.60869,-68.62996,0.0,-6.192982,47.88071,0.0,-57.31101,-95.08812,0.0,35.746597,-92.60244,0.0,70.01014,39.35195,0.0
91.79263,-73.13278,0.0,-38.17019,-56.20383,0.0,-77.441284,-11.287582,0.0,29.286718,-97.38296,0.0,70.269,-31.355947,0.0,-41.71172,91.92774,0.0,-53.895603,79.85767,0.0
-32.53554,-4.6188173,0.0,34.94021,66.97296,0.0,-13.729847,-60.81347,0.0,-29.190016,54.319977,0.0,-71.16162,45.682728,0.0,92.75392,43.83489,0.0,-68.031425,-73.485054,0.0
33.60914,-88.6377,0.0,-46.180717,-57.976868,0.0,91.80993,52.485275,0.0,97.19529,-16.642649,0.0,6.3484073,94.42876,0.0,53.66353,-83.25292,0.0,31.54285,-67.21468,0.0
0.51823854,96.29006,0.0,81.96447,42.349636,0.0,-89.99618,1.8403649,0.0,-64.09276,-81.21634,0.0,-86.19971,37.356888,0.0,95.288765,45.039726,0.0,37.340664,81.41309,0.0
-55.094616,-67.81298,0.0,65.76784,87.87649,0.0,-63.49257,31.708872,0.0,-78.19792,1.9303799,0.0,44.22934,-56.001774,0.0,-91.36946,-43.56348,0.0,98.41182,-76.155304,0.0
96.95899,-31.832563,0.0,-52.051144,-62.37151,0.0,-72.87462,-37.746292,0.0,46.36202,26.508808,0.0,-14.43603,18.316698,0.0,-54.94475,33.6563,0.0,-50.19272,-74.98368,0.0
-34.10971,-69.06225,0.0,-3.1472385,61.46625,0.0,74.45034,-49.852146,0.0,77.35807,73.5847,0.0,-51.638355,16.380585,0.0,-16.246336,-28.378231,0.0,-98.429665,20.954096,0.0
6.190264,61.683727,0.0,-73.78167,85.81747,0.0,-37.121265,91.426506,0.0,0.9331584,-79.93719,0.0,-1.7205656,-22.73432,0.0,89.21349,41.945435,0.0,85.80631,-48.006557,0.0
40.402187,24.003113,0.0,-43.127434,40.553402,0.0,-75.4823,-72.94328,0.0,70.72128,-54.07769,0.0,-25.501877,22.759724,0.0,-87.68437,-9.222966,0.0,-6.7155066,-76.705414,0.0
-39.764095,-59.46423,0.0,92.51157,-66.94441,0.0,-49.309765,-36.986465,0.0,-45.864807,83.90926,0.0,92.85785,-81.06525,0.0,2.5087,-34.187145,0.0,-34.92668,7.344246,0.0
-48.79177,41.48213,0.0,-2.93023,-80.03174,0.0,89.18619,35.017525,0.0,-69.46364,46.637238,0.0,-98.46138,81.61263,0.0,-35.61841,-12.260222,0.0,-95.634415,-15.607691,0.0
-90.71108,16.11172,0.0,-45.377636,-49.25636,0.0,-43.43449,99.96808,0.0,10.592758,-98.01015,0.0,-17.430294,82.22072,0.0,31.347775,-3.3080935,0.0,-49.363388,-65.61279,0.0
-33.233322,-21.95232,0.0,38.01762,34.727848,0.0,-67.83893,91.88226,0.0,72.36951,90.26303,0.0,73.013725,-20.59822,0.0,-5.2960577,89.53457,0.0,65.838066,-80.82692,0.0
44.693027,2.7576804,0.0,-40.13136,20.886208,0.0,-51.576366,48.97982,0.0,93.33947,-86.721664,0.0,-95.67629,-5.784732,0.0,-15.30078,8.800089,0.0,-60.741264,-22.839367,0.0
-41.968746,-23.36409,0.0,34.052193,-43.87457,0.0,-7.296014,62.9717,0.0,87.47021,63.759457,0.0,-13.41716,95.51826,0.0,-80.094185,18.62632,0.0,-6.2086105,-25.448126,0.0
60.0873,-85.02823,0.0,-55.31662,85.476616,0.0,50.48982,23.257946,0.0,-54.706123,-33.993565,0.0,-12.979764,-73.95241,0.0,49.301933,-59.63138,0.0,-55.585007,-28.92492,0.0
-15.24179,-21.11541,0.0,43.507027,-18.225193,0.0,-64.48355,-31.009144,0.0,-50.42646,-66.42956,0.0,-97.78049,-32.19717,0.0,83.71259,57.155777,0.0,-68.513885,-15.044868,0.0
-40.52778,4.533291,0.0,21.13179,-34.91671,0.0,-33.165844,68.41803,0.0,77.96886,33.785473,0.0,34.642517,-34.961605,0.0,45.085407,0.7490516,0.0,-3.0035973,91.81945,0.0
-76.75356,71.68248,0.0,19.830978,-22.360813,0.0,35.007095,59.106125,0.0,60.650993,15.745258,0.0,-56.20906,-71.315384,0.0,-6.7404213,-71.81916,0.0,49.976265,-92.10696,0.0
48.475243,-68.930504,0.0,85.47751,-27.54007,0.0,47.625614,-5.052787,0.0,44.165028,95.341064,0.0,-69.08667,-99.169365,0.0,88.88614,62.162243,0.0,89.02459,-33.713387,0.0
81.215904,15.518022,0.0,-99.768684,-23.501366,0.0,-99.365685,55.104816,0.0,-40.70496,67.54737,0.0,94.82318,38.134014,0.0,-55.955738,17.824375,0.0,96.23553,54.667057,0.0
31.238377,-92.35247,0.0,-83.40522,-40.297134,0.0,75.74696,-88.92321,0.0,91.90341,33.546387,0.0,60.759533,-91.39508,0.0,43.9757,0.6873727,0.0,50.00707,42.1518,0.0
41.427197,54.28169,0.0,-73.62427,-38.74883,0.0,-22.176134,-88.33892,0.0,28.22187,49.068676,0.0,-60.84483,24.514473,0.0,-42.292576,21.729803,0.0,57.33725,80.28821,0.0
76.49325,-99.0419,0.0,-98.145584,54.521168,0.0,-94.44452,4.7878385,0.0,28.153873,17.28729,0.0,8.732594,-73.91835,0.0,-16.617954,-99.099945,0.0,-43.793148,53.102684,0.0
-48.54256,96.104385,0.0,-26.230509,-95.3588,0.0,53.4428,96.02538,0.0,40.005196,11.709738,0.0,-81.51657,-65.060776,0.0,-48.040558,-90.48693,0.0,-90.12059,-78.26435,0.0
78.18464,22.505451,0.0,28.28821,-89.88725,0.0,-57.821754,79.89435,0.0,64.743195,-88.09046,0.0,12.144529,-78.31891,0.0,33.897675,31.507063,0.0,9.7748995,-93.7108,0.0
-91.40936,-38.25135,0.0,5.910504,49.21012,0.0,-33.64063,34.320877,0.0,-79.984344,-36.256718,0.0,-37.401493,-70.604294,0.0,-1.1109233,-88.0838,0.0,75.06315,68.798355,0.0
-88.55472,7.7687263,0.0,-18.587494,-1.5257657,0.0,5.8986545,71.511986,0.0,-70.88818,-8.161026,0.0,51.75655,-43.634624,0.0,69.5634,-30.544685,0.0,96.90221,37.282692,0.0
-86.040146,-43.10576,0.0,-40.557392,-83.938126,0.0,18.768047,-91.48786,0.0,-44.724728,-3.5109699,0.0,82.910225,-21.44937,0.0,-74.31234,-40.431683,0.0,78.2876,-2.3836613,0.0
63.39872,-67.06229,0.0,94.6829,47.079456,0.0,72.0506,-24.5713,0.0,26.53854,-85.66224,0.0,-61.7342,89.16441,0.0,2.8195739,88.27355,0.0,-13.980979,-39.734642,0.0
4.1677594,70.424995,0.0,58.472157,96.80986,0.0,33.97032,-78.65127,0.0,-92.83366,71.60155,0.0,-65.35029,76.098015,0.0,63.983025,98.35642,0.0,-27.367151,-65.29513,0.0
85.633484,-78.08548,0.0,-8.331722,-29.760366,0.0,-60.988865,-19.068497,0.0,86.39262,-22.56981,0.0,49.06386,-2.4228692,0.0,-74.54744,4.1899204,0.0,-92.80804,42.66896,0.0
-69.18733,-99.51027,0.0,-7.98108,-19.06469,0.0,24.564816,86.57192,0.0,7.0711493,10.58979,0.0,48.705257,-60.41548,0.0,-23.12923,58.974243,0.0,-29.953259,-87.26891,0.0
-17.844004,-73.46379,0.0,-43.56374,-2.1610558,0.0,-34.298237,-12.590861,0.0,67.481926,-35.28543,0.0,-35.110725,-13.327444,0.0,-58.40264,-16.283863,0.0,-27.428692,-90.933105,0.0
-8.33782,-28.294802,0.0,-24.096048,61.91193,0.0,20.308125,-31.774956,0.0,-78.57804,-81.93998,0.0,-52.746136,11.868024,0.0,81.86696,18.92984,0.0,30.172062,-34.54349,0.0
62.337612,-77.927925,0.0,82.599625,22.171284,0.0,11.564386,-29.540236,0.0,-86.19483,2.4284124,0.0,80.08858,74.108734,0.0,-41.127342,-42.180645,0.0,-56.003475,-87.97979,0.0
-9.892691,-97.67102,0.0,18.382883,47.25598,0.0,14.26791,-86.64995,0.0,-76.71089,19.294918,0.0,-45.004158,-84.07098,0.0,-14.079452,10.86452,0.0,-34.2508,44.086742,0.0
-67.13686,-96.87978,0.0,35.93553,27.976799,0.0,95.369026,-16.46735,0.0,78.447235,16.846943,0.0,31.168186,-99.55577,0.0,-15.902704,-27.450716,0.0,-53.056515,42.13134,0.0
87.361595,-55.169117,0.0,-39.576645,-80.8424,0.0,41.688694,4.131651,0.0,-94.06546,81.56274,0.0,23.325348,63.84864,0.0,85.60255,-59.262787,0.0,66.42493,8.426046,0.0
89.86534,-37.693405,0.0,80.01378,-52.880283,0.0,-78.33744,-94.860344,0.0,9.50191,61.911655,0.0,53.511,-64.80721,0.0,30.935251,44.137608,0.0,-38.69911,-38.288124,0.0
53.40818,-59.439095,0.0,-20.437044,77.73605,0.0,31.213438,47.55423,0.0,49.860477,57.457245,0.0,65.44845,-34.295063,0.0,5.485165,47.03201,0.0,-32.231857,-76.018326,0.0
